0.0009621262550354003,0.01662335395812988,3.833174705505371e-05,0.0008134067058563233,0.004588180780410766,4.925131797790527e-05
0.004014748334884644,0.005424773693084717,6.789565086364746e-05,0.003825932741165161,0.005268394947052002,7.327795028686524e-05
0.0239898145198822,0.005285030603408814,6.660223007202149e-05,0.023573863506317138,0.005410385131835937,7.807016372680664e-05
0.05860418677330017,0.005767822265625,7.22646713256836e-05,0.05822863578796387,0.006067603826522827,8.909106254577637e-05
0.3565873563289642,0.005639773607254028,7.926225662231445e-05,0.35076659321784975,0.0057508409023284916,0.00010187625885009766
0.22260889410972595,0.005827999114990235,8.044242858886718e-05,0.22077451944351195,0.005721032619476318,9.594559669494629e-05
2.526823514699936,0.006413799524307251,8.438229560852051e-05,2.5210757732391356,0.006196117401123047,0.00011836886405944825
1.742747151851654,0.006210637092590332,8.867383003234864e-05,1.7550987243652343,0.006591695547103882,0.00012515187263488768
6.072788971662521,0.006142967939376831,9.839534759521484e-05,6.0704249203205105,0.006799405813217163,0.00014122128486633302
20.33933854699135,0.006536591053009033,9.870529174804688e-05,20.61600431203842,0.006577897071838379,0.00015425682067871094
